STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1,10011,1,1,0,0,0,1,1,73,350,6,1,2012,6,13,36,0,16,6,7538,,0,33.5726,-86.65275,0,31,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,13,42,99,99,0,0,0,1,0
1,10012,1,1,0,1,1,1,1,127,1780,22,1,2012,1,19,49,0,14,6,5024,298,0,33.83251111,-87.26960278,0,8,0,0,2,2,0,1,3,1,0,1,0,0000000,99,99,19,49,99,99,0,0,0,1,0
1,10013,1,1,0,0,0,1,1,49,1632,25,1,2012,4,18,40,0,15,6,1699,,0,34.65639167,-85.72738333,0,1,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,18,50,99,99,0,0,0,1,0
1,10014,1,1,0,0,0,1,1,93,270,27,1,2012,6,18,50,0,15,3,SR-172,,0,34.27694167,-87.71489167,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10015,2,2,0,0,0,5,5,115,0,1,1,2012,1,3,30,1,1,1,I-59,,1513,33.73851111,-86.48933611,0,12,1,0,1,1,0,1,2,10,0,10,0,0000000,99,99,3,50,99,99,0,0,0,2,1
1,10016,1,1,0,0,0,1,1,115,0,3,1,2012,3,12,10,0,4,4,CR-GALLANT RD,,0,33.95131667,-86.29692778,0,38,0,0,1,1,0,4,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10017,1,1,0,0,0,1,1,129,0,3,1,2012,3,16,10,0,4,4,CR-20,,0,31.35445278,-88.22942778,0,53,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,16,16,99,99,0,0,0,1,0
1,10018,2,2,0,0,0,2,2,133,1953,4,1,2012,4,10,30,0,14,3,SR-5,PEACEFUL ACRES RD,1927,34.05263333,-87.55327778,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,10,50,99,99,0,0,0,1,0
1,10019,1,1,0,0,0,1,1,111,0,6,1,2012,6,22,35,0,6,4,CR-112,,0,33.37958889,-85.31454444,0,1,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,23,19,99,99,0,0,0,1,1
1,10020,1,1,0,0,0,1,1,3,0,7,1,2012,7,9,55,0,5,4,CR-9,,0,30.50248333,-87.79342222,0,35,0,0,1,1,0,4,1,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10021,1,1,0,0,0,1,1,47,0,10,1,2012,3,2,10,1,2,2,US-SR 8,,963,32.31560556,-86.88108333,0,11,0,0,1,1,0,1,6,1,0,1,0,0000000,99,99,2,41,88,88,0,0,0,1,1
1,10022,1,1,0,1,1,1,1,51,0,10,1,2012,3,6,23,0,4,4,CR-29,THORNTON ROAD,0,32.66918611,-86.26668611,0,8,0,0,2,2,0,1,4,2,0,2,0,0000000,99,99,6,37,88,88,0,0,0,1,1
1,10023,1,1,0,0,0,2,2,25,0,10,1,2012,3,20,15,1,2,2,US-SR 12,,261,31.75038889,-88.04425278,0,34,0,0,1,1,0,3,2,2,0,2,0,0000000,99,99,20,37,99,99,0,0,0,2,0
1,10024,1,1,0,0,0,1,1,115,0,10,1,2012,3,15,10,0,4,4,CR-CAMP WINNATASKA RD,,0,33.56985833,-86.44631111,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,15,33,88,88,0,0,0,1,0
1,10025,1,1,0,0,0,1,1,125,0,12,1,2012,5,6,45,1,2,2,US-SR 6,,360,33.27090833,-87.74382778,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10026,1,1,0,0,0,2,2,93,0,13,1,2012,6,21,30,0,4,3,SR-44,,80,33.93598333,-87.72403056,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10027,1,1,0,0,0,1,1,101,2130,14,1,2012,7,1,20,0,15,6,1171,,0,32.30963889,-86.28067222,0,52,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,1,24,88,88,0,0,0,1,1
1,10028,2,2,0,0,0,3,3,69,0,14,1,2012,7,19,30,0,14,3,SR-109,CR-203,95,31.09773333,-85.44489722,0,12,1,0,3,2,0,1,3,1,0,1,0,0000000,99,99,19,37,99,99,0,0,0,1,0
1,10029,2,2,0,0,0,5,5,91,0,14,1,2012,7,7,0,0,5,3,SR-25,,92,32.26710833,-87.62540556,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,7,26,99,99,0,0,0,1,0
1,10030,1,1,0,0,0,1,1,73,1850,14,1,2012,7,23,49,0,14,3,SR-4,,0,33.54263056,-86.56250833,0,30,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,23,55,88,88,20,0,0,1,1
1,10031,1,1,0,0,0,1,1,89,0,14,1,2012,7,5,50,0,4,4,CR-DUG HILL RD,,0,34.72013611,-86.48970556,0,34,0,0,1,1,0,4,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
1,10032,2,2,0,0,0,3,3,49,0,14,1,2012,7,17,17,0,3,3,SR-75,,1103,34.78547778,-85.59655833,0,12,2,0,1,1,0,1,5,1,0,1,0,0000000,99,99,17,22,99,99,0,0,0,1,0
1,10033,1,1,0,1,1,1,1,97,0,15,1,2012,1,22,20,0,14,4,CR-DAWES RD,,0,30.65705278,-88.24490833,0,8,0,0,1,1,0,1,2,10,0,10,0,0000000,99,99,22,32,99,99,0,0,0,1,0
1,10034,1,1,0,0,0,4,4,39,0,16,1,2012,2,14,20,0,4,4,CR-42,,0,31.25939167,-86.608275,0,1,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,14,31,99,99,0,0,0,1,0
1,10035,1,1,0,0,0,1,1,31,0,16,1,2012,2,1,30,0,4,4,CR-452,,0,31.27647222,-86.18111944,0,35,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,1,50,88,88,20,0,0,1,0
1,10036,1,1,0,0,0,1,1,97,0,17,1,2012,3,6,50,1,1,1,I-10,,103,30.543225,-88.22778056,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10037,1,1,0,0,0,1,1,69,0,18,1,2012,4,23,50,0,6,4,CR-WICKSBURG RD,,0,31.22416389,-85.63784167,0,30,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,0,20,99,99,0,0,0,1,1
1,10038,1,1,0,0,0,3,3,121,3163,20,1,2012,6,6,30,0,6,4,CR-HARRELL LANE,,0,33.38549167,-86.03296944,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,7,30,99,99,0,0,0,1,0
1,10039,1,1,0,1,1,1,1,125,3050,20,1,2012,6,23,31,0,14,3,SR-215,,0,33.18337778,-87.55456389,0,9,0,0,1,1,0,1,2,10,0,10,0,0000000,99,99,23,35,99,99,0,0,0,1,1
1,10040,2,2,0,0,0,3,3,69,0,20,1,2012,6,12,59,0,15,4,CR-THIRD AVE,E SAUNDERS ROAD,0,31.16811389,-85.37718889,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,13,10,99,99,0,0,0,1,0
1,10041,2,2,0,0,0,3,3,101,2130,21,1,2012,7,20,29,1,12,2,US-SR 3,,0,32.38368056,-86.38046944,0,12,2,0,1,1,0,1,2,5,0,5,0,0000000,99,99,20,38,99,99,0,0,0,1,1
1,10042,1,1,0,0,0,2,2,101,2130,21,1,2012,7,1,25,1,11,1,I-85,,60,32.36253333,-86.21578889,0,24,0,0,1,1,0,4,3,2,0,2,0,0000000,99,99,1,32,88,88,0,0,0,1,1
1,10043,1,1,0,0,0,2,2,53,0,21,1,2012,7,1,33,0,5,2,US-SR 15,,155,31.14464444,-86.86605556,0,42,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,1,52,99,99,0,0,0,1,1
1,10044,1,1,0,0,0,1,1,109,0,26,1,2012,5,13,40,0,4,4,CR-2290,,0,31.72568611,-86.03222222,0,42,0,0,1,1,0,4,1,2,0,2,0,0000000,99,99,14,4,99,99,0,0,0,1,0
1,10045,2,2,0,0,0,2,2,125,0,26,1,2012,5,10,49,0,3,3,SR-69,,1559,33.34107222,-87.56483889,0,12,2,0,1,1,0,1,1,2,0,2,0,0000000,99,99,11,0,99,99,0,0,0,1,0
1,10046,2,2,0,0,0,2,2,97,0,28,1,2012,7,6,25,0,14,4,CR-HOWELL'S FERRY ROAD,,0,30.72373333,-88.248025,0,12,6,0,1,1,0,1,4,1,0,1,0,0000000,99,99,6,35,99,99,0,0,0,1,0
1,10047,1,1,0,0,0,1,1,7,0,28,1,2012,7,15,20,0,4,4,CR-9,,0,33.09492222,-87.22630278,0,35,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,15,47,88,88,0,0,0,1,1
1,10048,1,1,0,0,0,1,1,111,0,28,1,2012,7,1,50,0,6,4,CR-14,,0,33.12414722,-85.32689167,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,2,5,88,88,0,0,0,1,1
1,10049,1,1,0,0,0,1,1,97,2100,18,1,2012,4,4,30,0,12,6,UNIVERSITY BLVD,,0,30.667125,-88.1705,0,42,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,4,39,88,88,0,0,0,1,1
1,10050,2,2,0,0,0,2,2,69,930,25,1,2012,4,20,40,0,14,6,WESTGATE PARKWAY,FAY LANE,0,31.25563056,-85.43430278,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,99,99,20,46,99,99,0,0,0,1,0
1,10051,1,1,0,0,0,1,1,95,0,30,1,2012,2,14,36,0,6,4,CR-BAKER ROAD,,0,34.36448056,-86.11376111,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,14,53,88,88,0,0,0,1,1
1,10052,1,1,0,0,0,1,1,113,2440,30,1,2012,2,8,44,1,12,2,US-SR 1,,1106,32.43648333,-85.02423056,0,33,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,8,58,88,88,0,0,0,1,1
1,10053,1,1,0,1,1,3,3,1,2540,31,1,2012,3,17,42,0,16,6,5219,,0,32.47655556,-86.47356111,0,9,0,0,1,1,0,1,3,10,0,10,0,0000000,99,99,17,50,99,99,0,0,0,1,0
1,10054,2,2,0,0,0,2,2,89,1970,30,1,2012,2,23,30,0,14,6,8076,1697,0,34.68354722,-86.73476389,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,23,38,88,88,0,0,0,1,2
1,10055,1,1,0,1,1,1,1,15,2370,14,1,2012,7,23,55,0,14,2,US-SR 4,,0,33.59749167,-85.94084722,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,0,7,88,88,0,0,0,1,0
1,10056,2,2,0,0,0,2,2,17,1820,23,1,2012,2,18,0,0,14,3,SR-50,CR-83,410,32.88121111,-85.39059722,0,12,6,0,2,2,0,1,3,1,0,1,0,0000000,99,99,18,6,99,99,0,0,0,1,0
1,10057,2,2,0,0,0,3,3,73,350,24,1,2012,3,7,18,1,12,3,SR-75,HUFFMAN RD,0,33.61210556,-86.68737222,0,12,6,0,2,2,0,1,1,1,0,1,0,0000000,99,99,7,23,99,99,0,0,0,1,0
1,10058,2,2,0,0,0,2,2,71,0,1,2,2012,4,15,0,1,2,3,SR-35,,433,34.59659722,-85.99664167,0,12,2,0,1,1,0,1,1,2,5,2,0,0000000,99,99,15,10,99,99,0,0,0,1,0
1,10059,2,2,0,1,1,2,2,125,2260,1,2,2012,4,20,39,0,14,4,CR-5TH ST,,0,33.21926667,-87.58566111,0,8,0,0,1,1,0,1,3,10,0,10,0,0000000,99,99,20,46,88,88,0,0,0,1,0
1,10060,1,1,0,0,0,2,2,41,0,1,2,2012,4,14,45,0,3,3,SR-97,,47,32.01673056,-86.35999722,0,35,0,0,1,1,0,4,1,2,0,2,0,0000000,99,99,15,5,99,99,0,0,0,1,1
1,10061,1,1,0,0,0,4,4,17,0,4,2,2012,7,9,24,1,1,1,I-85,,706,32.74463611,-85.28206389,0,1,0,0,1,1,0,3,1,1,0,1,0,0000000,99,99,9,30,99,99,0,0,0,2,0
1,10063,1,1,0,0,0,1,1,115,0,4,2,2012,7,21,50,1,5,4,CR-COUNTY ROAD 31,,0,33.816825,-86.371725,0,34,0,0,1,1,0,4,2,5,0,5,0,0000000,99,99,22,2,88,88,0,0,0,1,1
1,10064,2,2,0,0,0,3,3,73,0,6,2,2012,2,18,5,1,12,2,US-SR 5,10821,1392,33.57028611,-86.89997222,0,12,6,0,2,3,0,1,3,1,0,1,0,0000000,99,99,18,18,99,99,0,0,0,1,0
1,10065,1,1,0,0,0,1,1,83,0,7,2,2012,3,23,15,1,2,2,US-SR 2,,838,34.75231944,-86.824575,0,34,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,23,25,88,88,0,0,0,1,1
1,10066,2,2,0,0,0,3,3,43,9997,7,2,2012,3,16,47,0,14,3,SR-69,7530,2333,34.04098611,-86.88535278,0,12,6,0,2,2,0,1,5,1,0,1,0,0000000,99,99,17,1,99,99,0,0,0,2,0
1,10067,1,1,0,1,1,1,1,9,0,8,2,2012,4,17,50,0,3,3,SR-75,,176,33.81774722,-86.59756667,0,8,0,0,1,1,0,1,2,1,0,1,0,0000000,99,99,18,20,99,99,19,0,0,1,0
1,10068,2,2,0,0,0,2,2,43,830,8,2,2012,4,16,5,1,12,2,US-SR 74,,762,34.17370278,-86.89255833,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,16,19,99,99,0,0,0,1,0
1,10069,1,1,0,1,1,1,1,89,1730,9,2,2012,5,5,46,0,14,6,PULASKI PIKE,,0,34.77935,-86.61655556,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,5,49,88,88,0,0,0,1,0
1,10070,1,1,0,0,0,1,1,77,0,9,2,2012,5,6,0,0,5,4,CR-61,,0,34.94517778,-87.62675,0,53,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,6,31,88,88,0,0,0,1,0
1,10071,2,2,0,0,0,3,3,61,1990,11,2,2012,7,0,50,0,14,3,SR-52,,541,31.14635278,-85.51101667,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,1,12,99,99,0,0,0,1,1
1,10072,1,1,0,0,0,1,1,3,1493,2,2,2012,5,23,52,0,16,6,WINDMILL RIDGE RD,,0,30.24903056,-87.70107222,0,35,0,0,1,1,0,4,3,1,0,1,0,0000000,99,99,23,57,88,88,0,0,0,1,1
1,10073,2,2,0,0,0,5,5,73,1110,28,1,2012,7,22,40,0,14,6,VALLEY ROAD,,0,33.49045278,-86.90728611,0,12,6,0,1,1,0,1,3,1,0,1,0,0000000,99,99,22,49,88,88,0,0,0,1,0
1,10074,3,3,0,0,0,5,5,95,1500,7,2,2012,3,13,40,1,12,2,US-SR 1,198,2948,34.32125556,-86.31217778,0,1,0,0,3,8,0,1,1,1,0,1,0,0000000,99,99,13,45,88,88,0,0,0,1,0
1,10075,3,3,0,0,0,5,5,89,1730,15,2,2012,4,15,48,1,12,2,US-SR 2,3218,0,34.73763333,-86.60610278,0,12,1,0,3,3,0,1,1,10,0,10,0,0000000,99,99,15,52,99,99,0,0,0,1,2
1,10076,1,1,0,0,0,1,1,3,1210,18,2,2012,7,4,38,0,15,4,CR-12,,0,30.35567778,-87.67881111,0,32,0,0,1,1,0,4,3,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
1,10077,1,1,0,0,0,5,5,131,9997,19,2,2012,1,17,16,0,4,4,CR-1,,0,31.96683333,-87.64171944,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,17,38,99,99,0,0,0,1,0
1,10078,2,2,0,0,0,3,3,47,2760,24,2,2012,6,13,35,1,12,3,SR-41,296,0,32.42306389,-87.00239167,0,12,6,0,2,3,0,1,1,10,0,10,0,0000000,99,99,13,48,99,99,0,0,0,1,0
1,10079,2,2,0,0,0,2,2,125,3050,5,1,2012,5,8,44,0,12,3,SR-215,SKYLAND DR,0,33.18965278,-87.45851944,0,12,6,0,2,3,0,1,1,5,0,5,0,0000000,99,99,8,47,99,99,0,0,0,1,0
1,10080,3,3,0,0,0,5,5,95,0,16,1,2012,2,18,25,0,6,4,CR-WELCOME HOME CHURCH ROAD,,0,34.17608611,-86.34766944,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,18,39,99,99,0,0,0,1,0
1,10081,1,1,0,1,1,1,1,101,2130,28,1,2012,7,6,7,1,12,6,EASTERN BLVD,VAUGHN ROAD,0,32.34402778,-86.22388889,0,8,0,1,3,2,0,1,3,1,0,1,0,0000000,99,99,6,11,88,88,0,0,0,1,0
1,10082,1,1,0,0,0,1,1,133,1953,21,1,2012,7,6,35,0,15,4,CR-17,,0,34.06635833,-87.54353889,0,42,0,0,1,1,0,4,4,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10083,1,1,0,0,0,1,1,3,2800,14,1,2012,7,6,27,0,16,6,EAST BLVD,HWY 104,0,30.54553611,-87.74228333,0,42,0,0,2,3,0,4,1,1,0,1,0,0000000,99,99,6,27,99,99,0,0,0,1,0
1,10084,2,2,0,3,3,1,1,73,1716,4,2,2012,7,23,38,1,11,1,I-65,,2540,33.43299444,-86.82408611,0,25,0,0,1,1,0,3,3,10,0,10,0,0000000,99,99,11,47,99,99,19,0,0,1,0
1,10085,2,2,0,0,0,2,2,97,2100,5,2,2012,1,7,50,0,12,3,SR-193,,0,30.58463889,-88.142225,0,12,2,0,1,1,0,1,1,10,0,10,0,0000000,99,99,7,55,99,99,0,0,0,1,0
1,10086,2,2,0,0,0,2,2,103,0,9,2,2012,5,9,30,0,2,3,SR-67,,185,34.39453056,-86.67515833,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,9,50,99,99,0,0,0,1,0
1,10087,1,1,0,0,0,1,1,131,0,10,2,2012,6,9,32,0,4,4,CR-12,,0,31.90223333,-87.37527778,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,9,56,99,99,0,0,0,1,0
1,10088,1,1,0,0,0,1,1,83,0,11,2,2012,7,8,30,1,2,4,CR-ZEHNER RD,,0,34.79994167,-87.07167778,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,8,45,88,88,0,0,0,1,0
1,10089,1,1,0,0,0,2,2,107,0,11,2,2012,7,3,30,0,6,4,CR-OLD TOWN ROAD,,0,33.31189444,-87.888925,0,42,0,0,1,1,0,4,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,2,1
1,10090,2,2,0,0,0,1,1,3,0,11,2,2012,7,2,27,0,6,4,CR-28,,0,30.45783611,-87.77105833,0,12,6,0,8,1,0,1,2,10,0,10,0,0000000,99,99,2,40,99,99,0,0,0,1,0
1,10091,1,1,0,0,0,1,1,77,0,12,2,2012,1,8,0,0,4,3,SR-64,,170,34.97799167,-87.25075,0,34,0,0,1,1,0,4,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
1,10092,1,1,0,0,0,1,1,73,1716,13,2,2012,2,1,5,1,11,1,I-459,,101,33.35213611,-86.85598333,0,1,0,0,1,1,0,3,2,10,0,10,0,0000000,99,99,1,9,88,88,0,0,0,1,1
1,10093,2,2,0,0,0,5,5,73,0,15,2,2012,4,18,20,1,11,1,I-20,,1400,33.54654167,-86.58539167,0,12,7,0,1,1,0,1,1,1,0,1,0,0000000,99,99,18,35,99,99,0,0,0,1,0
1,10094,1,1,0,0,0,2,2,107,0,15,2,2012,4,23,42,0,6,4,CR-OLD VIENNA RD,,0,33.24695556,-87.84088333,0,23,0,0,1,1,0,4,2,2,0,2,0,0000000,99,99,0,40,99,99,0,0,0,1,1
1,10095,1,1,0,0,0,1,1,7,0,18,2,2012,7,99,99,0,3,3,SR-219,,379,32.90000833,-87.12397778,0,42,0,0,1,1,0,4,1,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
1,10096,1,1,0,0,0,4,4,99,0,18,2,2012,7,16,41,0,3,3,SR-47,,290,31.72705278,-87.10036111,0,35,0,0,1,1,0,4,5,2,0,2,0,0000000,99,99,17,24,99,99,0,0,0,2,0
1,10097,1,1,0,0,0,1,1,79,0,18,2,2012,7,13,30,0,6,4,CR-121,,0,34.493,-87.37201389,0,1,0,0,1,1,0,1,1,10,0,10,0,0000000,99,99,13,31,99,99,0,0,0,1,0
1,10098,1,1,0,0,0,2,2,73,0,19,2,2012,1,17,55,0,6,4,CR-CASTLE HEIGHTS ROAD,,0,33.705575,-86.7592,0,42,0,0,1,1,0,4,2,10,0,10,0,0000000,99,99,18,18,88,88,0,0,0,2,0
1,10099,1,1,0,0,0,2,2,9,0,19,2,2012,1,14,35,0,6,4,CR-ROBIN HILL RD,,0,33.95125556,-86.38592778,0,42,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,14,45,99,99,0,0,0,1,0
1,10100,1,1,0,0,0,1,1,9,0,20,2,2012,2,14,25,0,6,4,CR-REMLAP DR,,0,33.79484167,-86.61626111,0,1,0,0,8,1,0,4,1,1,0,1,0,0000000,99,99,14,45,99,99,0,0,0,1,0
1,10101,2,2,0,0,0,4,4,43,9997,21,2,2012,3,14,0,0,14,3,SR-69,,2304,34.02849444,-86.90134444,0,12,2,0,1,1,0,1,1,1,0,1,0,0000000,99,99,14,12,99,99,0,0,0,1,0
1,10102,1,1,0,0,0,1,1,115,0,22,2,2012,4,10,25,0,3,3,SR-144,,58,33.70283889,-86.20365556,0,42,0,0,1,1,0,4,1,10,0,10,0,0000000,99,99,10,35,99,99,0,0,0,1,0
1,10103,1,1,0,0,0,1,1,73,0,26,2,2012,1,4,5,1,2,2,US-SR 5,,1535,33.7317,-87.01558611,0,24,0,0,1,1,0,4,2,1,0,1,0,0000000,99,99,4,20,88,88,0,0,0,1,0
1,10104,1,1,0,1,1,1,1,101,2130,12,2,2012,1,19,57,1,12,2,US-SR 6,,0,32.31258611,-86.22396389,0,8,0,0,1,1,0,1,3,1,0,1,0,0000000,99,99,20,2,99,99,0,0,0,1,0
1,10105,2,2,0,0,0,5,5,5,1050,21,2,2012,3,11,50,1,12,2,US-SR 1,HWY 285,740,31.98757778,-85.11444444,0,12,6,0,2,3,0,1,1,1,0,1,0,0000000,99,99,12,2,99,99,0,0,0,1,0
1,10106,2,2,0,0,0,2,2,31,1030,21,2,2012,3,12,51,0,14,3,SR-248,,0,31.33111944,-85.81186111,0,12,6,0,8,1,0,1,1,10,0,10,0,0000000,99,99,12,53,99,99,0,0,0,1,0
1,10107,2,2,0,0,0,2,2,89,1970,29,2,2012,4,11,50,0,14,6,MADISON BLVD,,0,34.68881667,-86.721175,0,12,6,0,8,1,0,1,1,10,0,10,0,0000000,99,99,11,56,99,99,0,0,0,1,0
1,10108,3,3,0,0,0,6,6,55,0,9,2,2012,5,20,59,0,3,2,US-SR 25,,2301,34.13128889,-85.84590556,0,12,1,0,1,1,0,1,2,1,0,1,0,0000000,99,99,21,8,99,99,0,0,0,1,1
1,10109,2,2,0,0,0,2,2,97,2550,18,2,2012,7,7,2,0,14,3,SR-217,UNIVERSITY BLVD,19,30.76359167,-88.15784722,0,12,6,1,2,2,0,1,1,2,0,2,0,0000000,99,99,7,55,99,99,0,0,0,1,1
1,10110,3,3,0,0,0,3,3,71,0,21,2,2012,3,6,49,1,2,3,SR-35,,438,34.60483333,-85.9917,0,12,6,0,1,1,0,1,4,10,0,10,0,0000000,99,99,7,10,99,99,0,0,0,1,0
1,10111,1,1,0,0,0,1,1,89,0,22,2,2012,4,13,20,0,3,4,CR-HOBBS ISLAND RD,,0,34.54180278,-86.53335,0,17,0,0,1,1,0,4,1,1,0,1,0,0000000,99,99,13,45,88,88,0,0,0,1,1
1,10112,1,1,0,0,0,2,2,101,2130,26,2,2012,1,16,40,0,15,6,ROSA PARKS AVE,,0,32.36681111,-86.31686944,0,30,0,0,1,1,0,4,5,1,0,1,0,0000000,99,99,16,43,99,99,0,0,0,1,1
1,10113,2,2,0,0,0,3,3,105,0,26,2,2012,1,0,40,1,2,3,SR-5,,730,32.77323889,-87.27843056,0,12,2,0,1,1,0,1,2,1,0,1,0,0000000,99,99,1,35,99,99,0,0,0,2,0
